TSH_CODE,TSH_STAG_DATE,TSH_TRX_STAG,TSH_TST_CODE,TRANSACTION_STAGE_LABEL,ROWID
"58,791",2020-12-20 22:55:08.855,00,"59,251",,AAAW1ZAAFAABcrFAA1
"58,806",2020-12-20 22:55:14.319,00,"59,264",,AAAW1ZAAFAABcrFAA2
"58,809",2020-12-20 22:55:14.898,00,"59,269",,AAAW1ZAAFAABcrFAA3
"58,816",2020-12-20 22:55:17.122,00,"59,276",,AAAW1ZAAFAABcrFAA4
"58,817",2020-12-20 22:55:18.14,00,"59,277",,AAAW1ZAAFAABcrFAA5
"58,826",2020-12-20 22:55:19.251,00,"59,286",,AAAW1ZAAFAABcrFAA6
"58,827",2020-12-20 22:55:19.621,00,"59,287",,AAAW1ZAAFAABcrFAA7
"58,835",2020-12-20 22:55:25.217,00,"59,297",,AAAW1ZAAFAABcrFAA8
"58,836",2020-12-20 22:55:25.213,00,"59,299",,AAAW1ZAAFAABcrFAA9
"58,843",2020-12-20 22:55:30.761,00,"59,300",,AAAW1ZAAFAABcrFAA+
"58,846",2020-12-20 22:55:32.152,00,"59,305",,AAAW1ZAAFAABcrFAA/
"58,856",2020-12-20 22:55:34.663,00,"59,317",,AAAW1ZAAFAABcrFABA
"58,857",2020-12-20 22:55:34.875,00,"59,319",,AAAW1ZAAFAABcrFABB
"58,869",2020-12-20 22:55:39.309,00,"59,330",,AAAW1ZAAFAABcrFABC
"58,878",2020-12-20 22:55:41.883,00,"59,342",,AAAW1ZAAFAABcrFABD
"58,880",2020-12-20 22:55:41.859,00,"59,338",,AAAW1ZAAFAABcrFABE
"58,882",2020-12-20 22:55:42.305,00,"59,339",,AAAW1ZAAFAABcrFABF
"58,888",2020-12-20 22:55:43.061,00,"59,348",,AAAW1ZAAFAABcrFABG
"58,890",2020-12-20 22:55:44.622,00,"59,350",,AAAW1ZAAFAABcrFABH
"58,894",2020-12-20 22:55:46.844,00,"59,354",,AAAW1ZAAFAABcrFABI
"58,896",2020-12-20 22:55:47.036,00,"59,356",,AAAW1ZAAFAABcrFABJ
"58,900",2020-12-20 22:55:47.649,00,"59,360",,AAAW1ZAAFAABcrFABK
"58,905",2020-12-20 22:55:47.638,00,"59,364",,AAAW1ZAAFAABcrFABL
"58,906",2020-12-20 22:55:48.865,00,"59,366",,AAAW1ZAAFAABcrFABM
"58,923",2020-12-20 22:55:52.554,00,"59,381",,AAAW1ZAAFAABcrFABN
"58,924",2020-12-20 22:55:53.097,00,"59,384",,AAAW1ZAAFAABcrFABO
"58,926",2020-12-20 22:55:53.431,00,"59,386",,AAAW1ZAAFAABcrFABP
"58,932",2020-12-20 22:55:56.527,00,"59,392",,AAAW1ZAAFAABcrFABQ
"58,936",2020-12-20 22:55:58.071,00,"59,396",,AAAW1ZAAFAABcrFABR
"58,937",2020-12-20 22:55:58.238,00,"59,398",,AAAW1ZAAFAABcrFABS
"58,939",2020-12-20 22:55:58.894,00,"59,403",,AAAW1ZAAFAABcrFABT
"58,940",2020-12-20 22:55:58.972,00,"59,406",,AAAW1ZAAFAABcrFABU
"58,954",2020-12-20 22:56:01.566,00,"59,414",,AAAW1ZAAFAABcrFABV
"58,955",2020-12-20 22:56:02.086,00,"59,417",,AAAW1ZAAFAABcrFABW
"58,956",2020-12-20 22:56:02.245,00,"59,416",,AAAW1ZAAFAABcrFABX
"58,962",2020-12-20 22:56:02.404,00,"59,421",,AAAW1ZAAFAABcrFABY
"58,964",2020-12-20 22:56:02.902,00,"59,424",,AAAW1ZAAFAABcrFABZ
"58,966",2020-12-20 22:56:03.941,00,"59,426",,AAAW1ZAAFAABcrFABa
"58,969",2020-12-20 22:56:04.488,00,"59,427",,AAAW1ZAAFAABcrFABb
"58,976",2020-12-20 22:56:04.878,00,"59,439",,AAAW1ZAAFAABcrFABc
"58,985",2020-12-20 22:56:06.46,00,"59,445",,AAAW1ZAAFAABcrFABd
"58,991",2020-12-20 22:56:09.825,00,"59,452",,AAAW1ZAAFAABcrFABe
"59,005",2020-12-20 22:56:10.676,00,"59,465",,AAAW1ZAAFAABcrFABf
"59,009",2020-12-20 22:56:11.731,00,"59,468",,AAAW1ZAAFAABcrFABg
"59,012",2020-12-20 22:56:12.142,00,"59,472",,AAAW1ZAAFAABcrFABh
"59,014",2020-12-20 22:56:12.343,00,"59,473",,AAAW1ZAAFAABcrFABi
"59,021",2020-12-20 22:56:13.884,00,"59,481",,AAAW1ZAAFAABcrFABj
"59,030",2020-12-20 22:56:15.462,00,"59,490",,AAAW1ZAAFAABcrFABk
"59,037",2020-12-20 22:56:17.621,00,"59,500",,AAAW1ZAAFAABcrFABl
"59,049",2020-12-20 22:56:19.37,00,"59,507",,AAAW1ZAAFAABcrFABm
"59,058",2020-12-20 22:56:22.735,00,"59,518",,AAAW1ZAAFAABcrFABn
"59,061",2020-12-20 22:56:23.843,00,"59,521",,AAAW1ZAAFAABcrFABo
"59,064",2020-12-20 22:56:24.402,00,"59,524",,AAAW1ZAAFAABcrFABp
"59,065",2020-12-20 22:56:24.838,00,"59,527",,AAAW1ZAAFAABcrFABq
"59,070",2020-12-20 22:56:25.521,00,"59,531",,AAAW1ZAAFAABcrFABr
"59,071",2020-12-20 22:56:25.33,00,"59,532",,AAAW1ZAAFAABcrFABs
"59,080",2020-12-20 22:56:27.739,00,"59,540",,AAAW1ZAAFAABcrFABt
"59,093",2020-12-20 22:56:29.982,00,"59,552",,AAAW1ZAAFAABcrFABu
"59,094",2020-12-20 22:56:30.106,00,"59,555",,AAAW1ZAAFAABcrFABv
"59,097",2020-12-20 22:56:30.374,00,"59,557",,AAAW1ZAAFAABcrFABw
"59,103",2020-12-20 22:56:33.062,00,"59,565",,AAAW1ZAAFAABcrFABx
"59,108",2020-12-20 22:56:32.948,00,"59,567",,AAAW1ZAAFAABcrFABy
"59,116",2020-12-20 22:56:34.233,00,"59,576",,AAAW1ZAAFAABcrFABz
"59,117",2020-12-20 22:56:34.805,00,"59,577",,AAAW1ZAAFAABcrFAB0
"59,130",2020-12-20 22:56:37.248,00,"59,592",,AAAW1ZAAFAABcrFAB1
"59,136",2020-12-20 22:56:37.835,00,"59,596",,AAAW1ZAAFAABcrFAB2
"59,139",2020-12-20 22:56:38.065,00,"59,602",,AAAW1ZAAFAABcrFAB3
"59,142",2020-12-20 22:56:38.13,00,"59,601",,AAAW1ZAAFAABcrFAB4
"59,145",2020-12-20 22:56:39.191,00,"59,606",,AAAW1ZAAFAABcrFAB5
"59,146",2020-12-20 22:56:39.549,00,"59,604",,AAAW1ZAAFAABcrFAB6
"59,156",2020-12-20 22:56:41.057,00,"59,615",,AAAW1ZAAFAABcrFAB7
"59,157",2020-12-20 22:56:41.465,00,"59,617",,AAAW1ZAAFAABcrFAB8
"59,158",2020-12-20 22:56:41.333,00,"59,618",,AAAW1ZAAFAABcrFAB9
"59,160",2020-12-20 22:56:41.696,00,"59,620",,AAAW1ZAAFAABcrFAB+
"59,173",2020-12-20 22:56:43.662,00,"59,634",,AAAW1ZAAFAABcrFAB/
"59,176",2020-12-20 22:56:43.677,00,"59,635",,AAAW1ZAAFAABcrFACA
"59,178",2020-12-20 22:56:45.871,00,"59,641",,AAAW1ZAAFAABcrFACB
"59,179",2020-12-20 22:56:46.585,00,"59,638",,AAAW1ZAAFAABcrFACC
"59,187",2020-12-20 22:56:46.922,00,"59,647",,AAAW1ZAAFAABcrFACD
"59,190",2020-12-20 22:56:47.147,00,"59,650",,AAAW1ZAAFAABcrFACE
"59,192",2020-12-20 22:56:47.417,00,"59,653",,AAAW1ZAAFAABcrFACF
"59,196",2020-12-20 22:56:48.459,00,"59,657",,AAAW1ZAAFAABcrFACG
"59,201",2020-12-20 22:56:48.739,00,"59,662",,AAAW1ZAAFAABcrFACH
"59,211",2020-12-20 22:56:51.494,00,"59,673",,AAAW1ZAAFAABcrFACI
"59,217",2020-12-20 22:56:51.843,00,"59,677",,AAAW1ZAAFAABcrFACJ
"59,220",2020-12-20 22:56:52.896,00,"59,678",,AAAW1ZAAFAABcrFACK
"59,227",2020-12-20 22:56:53.644,00,"59,689",,AAAW1ZAAFAABcrFACL
"59,229",2020-12-20 22:56:54.209,00,"59,688",,AAAW1ZAAFAABcrFACM
"59,231",2020-12-20 22:56:54.638,00,"59,691",,AAAW1ZAAFAABcrFACN
"59,236",2020-12-20 22:56:55.26,00,"59,695",,AAAW1ZAAFAABcrFACO
"59,240",2020-12-20 22:56:55.76,00,"59,699",,AAAW1ZAAFAABcrFACP
"59,243",2020-12-20 22:56:56.604,00,"59,701",,AAAW1ZAAFAABcrFACQ
"59,251",2020-12-20 22:56:57.903,00,"59,711",,AAAW1ZAAFAABcrFACR
"59,261",2020-12-20 22:56:59.859,00,"59,721",,AAAW1ZAAFAABcrFACS
"59,263",2020-12-20 22:57:00.222,00,"59,722",,AAAW1ZAAFAABcrFACT
"59,268",2020-12-20 22:57:01.228,00,"59,728",,AAAW1ZAAFAABcrFACU
"59,293",2020-12-20 22:57:04.966,00,"59,753",,AAAW1ZAAFAABcrFACV
"59,298",2020-12-20 22:57:06.229,00,"59,757",,AAAW1ZAAFAABcrFACW
"59,302",2020-12-20 22:57:06.78,00,"59,763",,AAAW1ZAAFAABcrFACX
"59,322",2020-12-20 22:57:10.631,00,"59,782",,AAAW1ZAAFAABcrFACY
"59,331",2020-12-20 22:57:10.876,00,"59,791",,AAAW1ZAAFAABcrFACZ
"59,334",2020-12-20 22:57:11.956,00,"59,790",,AAAW1ZAAFAABcrFACa
"59,335",2020-12-20 22:57:12.738,00,"59,796",,AAAW1ZAAFAABcrFACb
"59,337",2020-12-20 22:57:12.459,00,"59,797",,AAAW1ZAAFAABcrFACc
"59,351",2020-12-20 22:57:15.26,00,"59,811",,AAAW1ZAAFAABcrFACd
"59,353",2020-12-20 22:57:15.435,00,"59,812",,AAAW1ZAAFAABcrFACe
"59,357",2020-12-20 22:57:16.517,00,"59,816",,AAAW1ZAAFAABcrFACf
"59,358",2020-12-20 22:57:16.501,00,"59,815",,AAAW1ZAAFAABcrFACg
"59,391",2020-12-20 22:57:21.689,00,"59,850",,AAAW1ZAAFAABcrFACh
"59,400",2020-12-20 22:57:23.691,00,"59,862",,AAAW1ZAAFAABcrFACi
"59,411",2020-12-20 22:57:25.383,00,"59,867",,AAAW1ZAAFAABcrFACj
"59,414",2020-12-20 22:57:26.065,00,"59,874",,AAAW1ZAAFAABcrFACk
"59,423",2020-12-20 22:57:27.299,00,"59,883",,AAAW1ZAAFAABcrFACl
"59,429",2020-12-20 22:57:29.024,00,"59,889",,AAAW1ZAAFAABcrFACm
"59,433",2020-12-20 22:57:29.496,00,"59,892",,AAAW1ZAAFAABcrFACn
"59,435",2020-12-20 22:57:29.839,00,"59,897",,AAAW1ZAAFAABcrFACo
"59,464",2020-12-20 22:57:34.283,00,"59,924",,AAAW1ZAAFAABcrFACp
"59,475",2020-12-20 22:57:37.469,00,"59,936",,AAAW1ZAAFAABcrFACq
"59,489",2020-12-20 22:57:39.757,00,"59,949",,AAAW1ZAAFAABcrFACr
"59,492",2020-12-20 22:57:39.99,00,"59,950",,AAAW1ZAAFAABcrFACs
"59,496",2020-12-20 22:57:40.409,00,"59,960",,AAAW1ZAAFAABcrFACt
"59,501",2020-12-20 22:57:40.638,00,"59,962",,AAAW1ZAAFAABcrFACu
"59,504",2020-12-20 22:57:41.403,00,"59,965",,AAAW1ZAAFAABcrFACv
"59,507",2020-12-20 22:57:41.493,00,"59,968",,AAAW1ZAAFAABcrFACw
"59,511",2020-12-20 22:57:41.126,00,"59,966",,AAAW1ZAAFAABcrFACx
"59,514",2020-12-20 22:57:44.253,00,"59,973",,AAAW1ZAAFAABcrFACy
"59,521",2020-12-20 22:57:44.117,00,"59,981",,AAAW1ZAAFAABcrFACz
"59,526",2020-12-20 22:57:45.955,00,"59,986",,AAAW1ZAAFAABcrFAC0
"59,528",2020-12-20 22:57:46.74,00,"59,987",,AAAW1ZAAFAABcrFAC1
"59,534",2020-12-20 22:57:47.494,00,"59,994",,AAAW1ZAAFAABcrFAC2
"59,537",2020-12-20 22:57:49.149,00,"59,997",,AAAW1ZAAFAABcrFAC3
"59,542",2020-12-20 22:57:49.732,00,"60,002",,AAAW1ZAAFAABcrFAC4
"59,545",2020-12-20 22:57:50.435,00,"60,006",,AAAW1ZAAFAABcrFAC5
"59,546",2020-12-20 22:57:50.962,00,"60,010",,AAAW1ZAAFAABcrFAC6
"59,554",2020-12-20 22:57:51.33,00,"60,017",,AAAW1ZAAFAABcrFAC7
"59,558",2020-12-20 22:57:51.532,00,"60,018",,AAAW1ZAAFAABcrFAC8
"59,560",2020-12-20 22:57:52.471,00,"60,020",,AAAW1ZAAFAABcrFAC9
"59,573",2020-12-20 22:57:55.16,00,"60,034",,AAAW1ZAAFAABcrFAC+
"59,576",2020-12-20 22:57:55.886,00,"60,035",,AAAW1ZAAFAABcrFAC/
"59,582",2020-12-20 22:57:56.898,00,"60,042",,AAAW1ZAAFAABcrFADA
"59,591",2020-12-20 22:57:59.158,00,"60,052",,AAAW1ZAAFAABcrFADB
"59,599",2020-12-20 22:58:00.4,00,"60,059",,AAAW1ZAAFAABcrFADC
"59,605",2020-12-20 22:58:01.375,00,"60,065",,AAAW1ZAAFAABcrFADD
"59,606",2020-12-20 22:58:01.461,00,"60,067",,AAAW1ZAAFAABcrFADE
"59,607",2020-12-20 22:58:01.886,00,"60,066",,AAAW1ZAAFAABcrFADF
"59,609",2020-12-20 22:58:02.382,00,"60,069",,AAAW1ZAAFAABcrFADG
"59,625",2020-12-20 22:58:04.771,00,"60,086",,AAAW1ZAAFAABcrFADH
"59,629",2020-12-20 22:58:05.241,00,"60,089",,AAAW1ZAAFAABcrFADI
"59,631",2020-12-20 22:58:06.618,00,"60,091",,AAAW1ZAAFAABcrFADJ
"59,633",2020-12-20 22:58:07.056,00,"60,094",,AAAW1ZAAFAABcrFADK
"59,635",2020-12-20 22:58:06.622,00,"60,095",,AAAW1ZAAFAABcrFADL
"59,646",2020-12-20 22:58:10.426,00,"60,106",,AAAW1ZAAFAABcrFADM
"59,653",2020-12-20 22:58:11.504,00,"60,112",,AAAW1ZAAFAABcrFADN
"59,660",2020-12-20 22:58:13.35,00,"60,120",,AAAW1ZAAFAABcrFADO
"59,664",2020-12-20 22:58:15.014,00,"60,123",,AAAW1ZAAFAABcrFADP
"59,669",2020-12-20 22:58:15.422,00,"60,129",,AAAW1ZAAFAABcrFADQ
"59,684",2020-12-20 22:58:18.603,00,"60,144",,AAAW1ZAAFAABcrFADR
"59,690",2020-12-20 22:58:21.104,00,"60,151",,AAAW1ZAAFAABcrFADS
"59,697",2020-12-20 22:58:21.379,00,"60,158",,AAAW1ZAAFAABcrFADT
"59,698",2020-12-20 22:58:21.44,00,"60,157",,AAAW1ZAAFAABcrFADU
"59,707",2020-12-20 22:58:24.704,00,"60,166",,AAAW1ZAAFAABcrFADV
"59,708",2020-12-20 22:58:24.77,00,"60,169",,AAAW1ZAAFAABcrFADW
"59,713",2020-12-20 22:58:25.26,00,"60,173",,AAAW1ZAAFAABcrFADX
"59,715",2020-12-20 22:58:26.537,00,"60,175",,AAAW1ZAAFAABcrFADY
"59,718",2020-12-20 22:58:27.134,00,"60,178",,AAAW1ZAAFAABcrFADZ
"59,725",2020-12-20 22:58:27.883,00,"60,185",,AAAW1ZAAFAABcrFADa
"59,733",2020-12-20 22:58:30.5,00,"60,195",,AAAW1ZAAFAABcrFADb
"59,738",2020-12-20 22:58:30.553,00,"60,196",,AAAW1ZAAFAABcrFADc
"59,739",2020-12-20 22:58:31.261,00,"60,199",,AAAW1ZAAFAABcrFADd
"59,742",2020-12-20 22:58:32.098,00,"60,202",,AAAW1ZAAFAABcrFADe
"59,752",2020-12-20 22:58:34.299,00,"60,212",,AAAW1ZAAFAABcrFADf
"59,763",2020-12-20 22:58:38.668,00,"60,224",,AAAW1ZAAFAABcrFADg
"59,769",2020-12-20 22:58:39.185,00,"60,229",,AAAW1ZAAFAABcrFADh
"59,771",2020-12-20 22:58:39.932,00,"60,230",,AAAW1ZAAFAABcrFADi
"59,779",2020-12-20 22:58:42.565,00,"60,239",,AAAW1ZAAFAABcrFADj
"59,787",2020-12-20 22:58:45.825,00,"60,247",,AAAW1ZAAFAABcrFADk
"59,788",2020-12-20 22:58:46.158,00,"60,249",,AAAW1ZAAFAABcrFADl
"59,789",2020-12-20 22:58:46.69,00,"60,250",,AAAW1ZAAFAABcrFADm
"59,797",2020-12-20 22:58:47.585,00,"60,258",,AAAW1ZAAFAABcrFADn
"59,810",2020-12-20 22:58:50.516,00,"60,273",,AAAW1ZAAFAABcrFADo
"59,813",2020-12-20 22:58:51.219,00,"60,274",,AAAW1ZAAFAABcrFADp
"59,815",2020-12-20 22:58:51.716,00,"60,275",,AAAW1ZAAFAABcrFADq
"59,817",2020-12-20 22:58:51.587,00,"60,277",,AAAW1ZAAFAABcrFADr
"59,819",2020-12-20 22:58:52.573,00,"60,280",,AAAW1ZAAFAABcrFADs
"59,825",2020-12-20 22:58:53.765,00,"60,285",,AAAW1ZAAFAABcrFADt
"59,832",2020-12-20 22:58:55.121,00,"60,293",,AAAW1ZAAFAABcrFADu
"59,836",2020-12-20 22:58:55.779,00,"60,296",,AAAW1ZAAFAABcrFADv
"59,843",2020-12-20 22:58:57.705,00,"60,303",,AAAW1ZAAFAABcrFADw
"59,846",2020-12-20 22:58:58.25,00,"60,304",,AAAW1ZAAFAABcrFADx
"59,850",2020-12-20 22:59:00.877,00,"60,309",,AAAW1ZAAFAABcrGAAA
"59,851",2020-12-20 22:59:01.01,00,"60,311",,AAAW1ZAAFAABcrGAAB
"59,853",2020-12-20 22:59:01.104,00,"60,313",,AAAW1ZAAFAABcrGAAC
"59,856",2020-12-20 22:59:01.112,00,"60,315",,AAAW1ZAAFAABcrGAAD
"59,858",2020-12-20 22:59:01.313,00,"60,319",,AAAW1ZAAFAABcrGAAE
"59,861",2020-12-20 22:59:01.952,00,"60,321",,AAAW1ZAAFAABcrGAAF
"59,870",2020-12-20 22:59:03.456,00,"60,330",,AAAW1ZAAFAABcrGAAG
"59,873",2020-12-20 22:59:04.209,00,"60,331",,AAAW1ZAAFAABcrGAAH
"59,882",2020-12-20 22:59:09.016,00,"60,342",,AAAW1ZAAFAABcrGAAI
"59,889",2020-12-20 22:59:09.926,00,"60,344",,AAAW1ZAAFAABcrGAAJ
"59,891",2020-12-20 22:59:10.05,00,"60,349",,AAAW1ZAAFAABcrGAAK
"59,905",2020-12-20 22:59:15.457,00,"60,366",,AAAW1ZAAFAABcrGAAL
"59,917",2020-12-20 22:59:19.056,00,"60,377",,AAAW1ZAAFAABcrGAAM
"59,918",2020-12-20 22:59:19.005,00,"60,378",,AAAW1ZAAFAABcrGAAN
"59,919",2020-12-20 22:59:20.314,00,"60,380",,AAAW1ZAAFAABcrGAAO
"59,924",2020-12-20 22:59:21.059,00,"60,384",,AAAW1ZAAFAABcrGAAP
"59,926",2020-12-20 22:59:21.659,00,"60,385",,AAAW1ZAAFAABcrGAAQ
"59,929",2020-12-20 22:59:21.557,00,"60,389",,AAAW1ZAAFAABcrGAAR
"59,932",2020-12-20 22:59:22.417,00,"60,395",,AAAW1ZAAFAABcrGAAS
"59,934",2020-12-20 22:59:22.52,00,"60,391",,AAAW1ZAAFAABcrGAAT
"59,943",2020-12-20 22:59:27.315,00,"60,404",,AAAW1ZAAFAABcrGAAU
"59,945",2020-12-20 22:59:27.152,00,"60,406",,AAAW1ZAAFAABcrGAAV
"59,950",2020-12-20 22:59:27.773,00,"60,411",,AAAW1ZAAFAABcrGAAW
"59,955",2020-12-20 22:59:28.681,00,"60,416",,AAAW1ZAAFAABcrGAAX
"59,959",2020-12-20 22:59:29.152,00,"60,421",,AAAW1ZAAFAABcrGAAY
"59,970",2020-12-20 22:59:32.315,00,"60,430",,AAAW1ZAAFAABcrGAAZ
"59,981",2020-12-20 22:59:33.809,00,"60,442",,AAAW1ZAAFAABcrGAAa
"59,983",2020-12-20 22:59:34.51,00,"60,441",,AAAW1ZAAFAABcrGAAb
"59,988",2020-12-20 22:59:35.427,00,"60,449",,AAAW1ZAAFAABcrGAAc
"59,991",2020-12-20 22:59:35.097,00,"60,451",,AAAW1ZAAFAABcrGAAd
"59,992",2020-12-20 22:59:35.854,00,"60,452",,AAAW1ZAAFAABcrGAAe
"60,010",2020-12-20 23:00:23.358,00,"60,470",,AAAW1ZAAFAABcrGAAf
"60,015",2020-12-20 23:00:39.969,00,"60,475",,AAAW1ZAAFAABcrGAAg
"60,070",2020-12-20 23:32:34.225,00,"60,532",,AAAW1ZAAFAABcrGAAh
"60,081",2020-12-20 23:32:36.357,00,"60,543",,AAAW1ZAAFAABcrGAAi
"60,083",2020-12-20 23:32:36.826,00,"60,545",,AAAW1ZAAFAABcrGAAj
"60,084",2020-12-20 23:32:36.824,00,"60,547",,AAAW1ZAAFAABcrGAAk
"60,092",2020-12-20 23:32:38.673,00,"60,554",,AAAW1ZAAFAABcrGAAl
"60,093",2020-12-20 23:32:39.026,00,"60,553",,AAAW1ZAAFAABcrGAAm
"60,102",2020-12-20 23:32:40.113,00,"60,561",,AAAW1ZAAFAABcrGAAn
"60,111",2020-12-20 23:32:40.721,00,"60,569",,AAAW1ZAAFAABcrGAAo
"60,116",2020-12-20 23:32:42.413,00,"60,573",,AAAW1ZAAFAABcrGAAp
"60,125",2020-12-20 23:32:45.559,00,"60,585",,AAAW1ZAAFAABcrGAAq
"60,130",2020-12-20 23:32:46.667,00,"60,589",,AAAW1ZAAFAABcrGAAr
"60,133",2020-12-20 23:32:46.79,00,"60,593",,AAAW1ZAAFAABcrGAAs
"60,137",2020-12-20 23:32:48.036,00,"60,598",,AAAW1ZAAFAABcrGAAt
"60,150",2020-12-20 23:32:51.751,00,"60,610",,AAAW1ZAAFAABcrGAAu
"60,152",2020-12-20 23:32:51.946,00,"60,612",,AAAW1ZAAFAABcrGAAv
"60,153",2020-12-20 23:32:52.553,00,"60,613",,AAAW1ZAAFAABcrGAAw
"60,155",2020-12-20 23:32:52.941,00,"60,615",,AAAW1ZAAFAABcrGAAx
"60,158",2020-12-20 23:32:54.573,00,"60,618",,AAAW1ZAAFAABcrGAAy
"60,170",2020-12-20 23:32:56.864,00,"60,630",,AAAW1ZAAFAABcrGAAz
"60,174",2020-12-20 23:32:58.079,00,"60,634",,AAAW1ZAAFAABcrGAA0
"60,178",2020-12-20 23:32:59.654,00,"60,640",,AAAW1ZAAFAABcrGAA1
"60,198",2020-12-20 23:33:04.318,00,"60,658",,AAAW1ZAAFAABcrGAA2
"60,201",2020-12-20 23:33:04.942,00,"60,661",,AAAW1ZAAFAABcrGAA3
"60,210",2020-12-20 23:33:06.242,00,"60,669",,AAAW1ZAAFAABcrGAA4
"60,218",2020-12-20 23:33:08.44,00,"60,678",,AAAW1ZAAFAABcrGAA5
"60,220",2020-12-20 23:33:08.582,00,"60,681",,AAAW1ZAAFAABcrGAA6
"60,235",2020-12-20 23:33:11.123,00,"60,696",,AAAW1ZAAFAABcrGAA7
"60,243",2020-12-20 23:33:11.8,00,"60,703",,AAAW1ZAAFAABcrGAA8
"60,254",2020-12-20 23:33:16.161,00,"60,714",,AAAW1ZAAFAABcrGAA9
"60,256",2020-12-20 23:33:16.79,00,"60,715",,AAAW1ZAAFAABcrGAA+
"60,264",2020-12-20 23:33:18.57,00,"60,724",,AAAW1ZAAFAABcrGAA/
"60,284",2020-12-20 23:38:32.071,00,"60,744",,AAAW1ZAAFAABcrGABA
"63,581",2021-08-04 00:01:37.102,00,"63,981",,AAAW1ZAAFAABcrGABB
"63,582",2021-08-04 00:03:09.517,00,"63,982",,AAAW1ZAAFAABcrGABC
"63,583",2021-08-04 00:05:10.38,00,"63,983",,AAAW1ZAAFAABcrGABD
"63,584",2021-08-04 00:05:29.514,00,"63,984",,AAAW1ZAAFAABcrGABE
"63,585",2021-08-04 00:05:54.531,00,"63,985",,AAAW1ZAAFAABcrGABF
"63,586",2021-08-04 00:07:19.642,00,"63,986",,AAAW1ZAAFAABcrGABG
"63,587",2021-08-04 00:08:28.287,00,"63,987",,AAAW1ZAAFAABcrGABH
"63,588",2021-08-04 00:09:44.428,00,"63,988",,AAAW1ZAAFAABcrGABI
"63,589",2021-08-04 00:11:57.866,00,"63,989",,AAAW1ZAAFAABcrGABJ
"63,590",2021-08-04 00:12:11.091,00,"63,990",,AAAW1ZAAFAABcrGABK
"63,591",2021-08-04 00:13:40.796,00,"63,991",,AAAW1ZAAFAABcrGABL
"63,592",2021-08-04 00:14:05.779,00,"63,992",,AAAW1ZAAFAABcrGABM
"63,593",2021-08-04 00:14:54.133,00,"63,993",,AAAW1ZAAFAABcrGABN
"63,594",2021-08-04 00:15:10.4,00,"63,994",,AAAW1ZAAFAABcrGABO
"63,595",2021-08-04 00:15:48.611,00,"63,995",,AAAW1ZAAFAABcrGABP
"63,596",2021-08-04 00:17:00.782,00,"63,996",,AAAW1ZAAFAABcrGABQ
"63,597",2021-08-04 00:17:15.31,00,"63,997",,AAAW1ZAAFAABcrGABR
"63,598",2021-08-04 00:17:42.369,00,"63,998",,AAAW1ZAAFAABcrGABS
"63,599",2021-08-04 00:18:03.268,00,"63,999",,AAAW1ZAAFAABcrGABT
"63,600",2021-08-04 00:19:19.383,00,"64,000",,AAAW1ZAAFAABcrGABU
"63,601",2021-08-04 00:19:44.886,00,"64,001",,AAAW1ZAAFAABcrGABV
"63,602",2021-08-04 00:20:54.677,00,"64,002",,AAAW1ZAAFAABcrGABW
"63,603",2021-08-04 00:21:05.564,00,"64,003",,AAAW1ZAAFAABcrGABX
"63,604",2021-08-04 00:21:47.59,00,"64,004",,AAAW1ZAAFAABcrGABY
"63,605",2021-08-04 00:22:11.231,00,"64,005",,AAAW1ZAAFAABcrGABZ
"63,606",2021-08-04 00:22:27.682,00,"64,006",,AAAW1ZAAFAABcrGABa
"63,607",2021-08-04 00:23:32.938,00,"64,007",,AAAW1ZAAFAABcrGABb
"63,608",2021-08-04 00:24:12.576,00,"64,008",,AAAW1ZAAFAABcrGABc
"63,609",2021-08-04 00:25:08.579,00,"64,009",,AAAW1ZAAFAABcrGABd
"63,610",2021-08-04 00:26:19.568,00,"64,010",,AAAW1ZAAFAABcrGABe
"63,611",2021-08-04 00:26:40.982,00,"64,011",,AAAW1ZAAFAABcrGABf
"63,824",2021-09-19 23:20:37.445,00,"64,201",,AAAW1ZAAFAABcrGABg
"63,541",2021-08-03 20:57:01.865,00,"63,941",,AAAW1ZAAFAABcrHAAA
"63,542",2021-08-03 20:58:38.684,00,"63,942",,AAAW1ZAAFAABcrHAAB
"63,543",2021-08-03 20:58:40.236,02,"63,942",,AAAW1ZAAFAABcrHAAC
"63,544",2021-08-03 21:07:10.95,00,"63,943",,AAAW1ZAAFAABcrHAAD
"63,545",2021-08-03 21:07:12.722,02,"63,943",,AAAW1ZAAFAABcrHAAE
"63,646",2021-08-09 14:30:30.795,00,"64,046",,AAAW1ZAAFAABcrHAAF
"63,825",2021-09-19 23:26:04.412,00,"64,202",,AAAW1ZAAFAABcrHAAG
"63,496",2021-04-06 10:57:21.206,00,"63,900",,AAAW1ZAAFAABcrHAAH
"63,846",2021-09-20 12:05:03.816,06,"64,218",,AAAW1ZAAFAABcrHAAI
"7,141",2020-07-06 01:05:12.333,00,"7,303",,AAAW1ZAAFAABd/QADv
"7,293",2020-07-06 01:10:27.968,00,"7,466",,AAAW1ZAAFAABd/TADe
"63,547",2021-08-03 22:03:49.581,02,"63,944",,AAAW1ZAAFAABd/WAAA
"63,655",2021-08-10 10:54:28.983,00,"64,055",,AAAW1ZAAFAABd/WAAB
"63,546",2021-08-03 22:03:48.287,00,"63,944",,AAAW1ZAAFAABd/WAED
