TEM_CODE,TEM_DATE_TIME,TEM_ACS_TRX_ID,TEM_DS_TRX_ID,TEM_ERRR_CMPN,TEM_ERRR_CODE,TEM_ERRR_DSCR,TEM_ERRR_DTLS,TEM_ERRR_MSSG_TYPE,TEM_MSSG_VRSN_NMBR,TEM_SDK_TRX_ID,TEM_TDS_SRVR_TRX_ID,TEM_3ST_CODE,TEM_CRT_CODE,ROWID
"25,422",2020-10-10 11:28:09.496,0c61d0b8-cd56-49f4-82be-1981ea7644de,92efe7f1-218c-4ca8-923d-4a9702ee4ca8,S,203,Data element(s) not in the required format or value is invalid,transStatus,ARes,2.2.0,,49fca539-0ae3-11eb-b2f7-550d978d0e6f,,,AAAW1bAAFAABpi8AAV
"25,426",2020-10-10 11:28:09.936,68cef3e8-c7b4-45e8-8d07-7eca2ffb2037,72c6f0f4-8687-464d-9561-7594fcf0a3ee,S,203,Data element(s) not in the required format or value is invalid,transStatus,ARes,2.2.0,,49fbbad8-0ae3-11eb-b2f7-21555180bd1e,,,AAAW1bAAFAABpi8AAW
"25,427",2020-10-10 11:28:10.03,,,S,101,Message not recognized,Invalid Message Type,ARes,2.2.0,,4a107b5a-0ae3-11eb-b2f7-933f2cdb6446,,,AAAW1bAAFAABpi8AAX
"25,446",2020-10-10 11:28:13.722,,,S,101,Message not recognized,Invalid Message Type,ARes,2.2.0,,4c4f95fa-0ae3-11eb-b2f7-5701f4c94d04,,,AAAW1bAAFAABpi8AAY
"25,449",2020-10-10 11:28:14.054,,,S,101,Message not recognized,Invalid Message Type,ARes,2.2.0,,4c442449-0ae3-11eb-b2f7-8f463b67cc35,,,AAAW1bAAFAABpi8AAZ
"25,454",2020-10-10 11:28:14.435,,,S,101,Message not recognized,Invalid Message Type,ARes,2.2.0,,4cc69ac0-0ae3-11eb-b2f7-1300376ad768,,,AAAW1bAAFAABpi8AAa
"25,474",2020-10-10 11:30:12.214,,e37ad97f-61b6-4c94-909e-9d44527c5b78,S,203,Data element(s) not in the required format or value is invalid,Invalid Message data,PRes,2.1.0,,f832c51b-5b64-47a5-886f-5210cff1b250,,,AAAW1bAAFAABpi8AAc
"25,475",2020-10-10 11:30:15.993,,04796a20-c2d4-476e-9fd9-b39de5987eff,S,203,Data element(s) not in the required format or value is invalid,Invalid Message data,PRes,2.1.0,,16871fe6-5f89-4a0e-b074-6e9e62c4f2d3,,,AAAW1bAAFAABpi8AAd
"25,478",2020-10-10 11:30:32.913,,0d83a003-f0fe-4aad-bde8-c33261c1a768,S,203,Data element(s) not in the required format or value is invalid,Invalid Message data,PRes,2.1.0,,9cf8f1f3-bc28-4cb1-95f4-ac286c73afa6,,,AAAW1bAAFAABpi8AAe
"25,481",2020-10-10 11:30:44.335,,38948b39-44c1-4bf1-95ac-ad06a5083561,S,203,Data element(s) not in the required format or value is invalid,Invalid Message data,PRes,2.1.0,,d5c03f41-d320-47bc-b839-f0174d32d201,,,AAAW1bAAFAABpi8AAf
"25,531",2020-10-10 11:44:08.419,fba7e3c4-dbe4-4fbe-97c1-8f6500b99f04,e39ab1a4-473c-460b-a7be-d654b3069b31,S,203,Data element(s) not in the required format or value is invalid,transStatus,ARes,2.2.0,,84c2813a-0ae5-11eb-b2f7-9557d0bed69d,,,AAAW1bAAFAABpi8AAg
"27,037",2020-11-19 13:16:43.453,,,S,101,Message not recognized,Invalid Message Type,ARes,2.2.0,,76e51822-2a69-11eb-8441-a3ae3d98f202,,,AAAW1bAAFAABpi9AAD
"27,040",2020-11-19 13:16:47.124,,,S,101,Message not recognized,Invalid Message Type,ARes,2.2.0,,78d74b34-2a69-11eb-8441-e570c7df6995,,,AAAW1bAAFAABpi9AAE
"27,048",2020-11-19 13:16:52.543,,,S,101,Message not recognized,Invalid Message Type,ARes,2.2.0,,7c45be0c-2a69-11eb-8441-c55d76550803,,,AAAW1bAAFAABpi9AAF
"27,072",2020-11-19 13:17:06.838,f16d3d37-6ae7-4c7b-8aa3-e293345c0c46,cf4ef344-518e-4787-834f-0e62cad5468b,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0|2.2.0,ARes,2.1.0,,84cc5c2a-2a69-11eb-8441-7972ea098f50,,,AAAW1bAAFAABpi9AAI
"27,074",2020-11-19 13:17:09.672,98f35ce2-f3a3-4c0e-aa05-56a8a17d121d,e9795535-7778-48b5-8692-8ff6b29e074b,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0|2.2.0,ARes,2.1.0,,867f3c4c-2a69-11eb-8441-5d1226b2eccd,,,AAAW1bAAFAABpi9AAJ
"27,101",2020-11-19 13:17:36.024,1b4defb7-781c-43ca-8d2c-5a54cc019257,0f01b3cd-d11f-40f3-97d8-da3263ce2803,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0|2.2.0,ARes,2.2.0,,95e57f2e-2a69-11eb-8441-678bf7d6bb6e,,,AAAW1bAAFAABpi9AAL
"27,102",2020-11-19 13:17:36.844,38258a01-7515-460b-91a5-59cc4c77e436,5c14b118-fffb-4777-934d-7cdd18efea5f,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0|2.2.0,ARes,2.1.0,,969dd2af-2a69-11eb-8441-99fe497ec267,,,AAAW1bAAFAABpi9AAM
"27,143",2020-11-19 13:18:08.082,8a71fb55-f7b0-4932-ba50-bcbc647e90fd,d8b38a29-1310-4ff7-aa1f-f0f4ccb369a2,S,301,Transaction Data Invalid,3DS Server Transaction ID is Invalid,ARes,2.2.0,,34b9a80b-5b39-4eba-844b-382da0470d24,,,AAAW1bAAFAABpi9AAT
"27,147",2020-11-19 13:18:08.905,e1312323-a5a8-4ded-9ebe-d5006a8f7ed6,1fc84019-a9d5-4791-b94c-82bb0f653899,S,203,A message element required is missing from the message,challengeCancel,RReq,2.2.0,,a907deb6-2a69-11eb-8441-79bde0555aee,,,AAAW1bAAFAABpi9AAU
"27,156",2020-11-19 13:18:13.587,cac72279-4f23-48dc-aee7-1851096720a2,f25c4f10-8bad-4b2a-ae77-a9c2d511f092,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0|2.2.0,ARes,2.1.0,,ac937687-2a69-11eb-8441-cdd18e55e692,,,AAAW1bAAFAABpi9AAW
"26,903",2020-11-08 00:02:29.169,c645fe6d-2153-11eb-ae8b-d3686c5cb5b0,c64206d1-2153-11eb-854e-8510374a3fde,S,301,transaction data invalid,3DS Server Transaction ID is Invalid,RReq,2.1.0,,c64206d0-2153-11eb-854e-fdbbbfaea9ea,,,AAAW1bAAFAABpi+AAA
"26,904",2020-11-08 00:03:31.26,e1de820e-2153-11eb-ae8b-75ee831df670,e1de33f3-2153-11eb-854e-171fa5241da6,S,301,transaction data invalid,3DS Server Transaction ID is Invalid,RReq,2.1.0,,e1de33f2-2153-11eb-854e-cd89976036bb,,,AAAW1bAAFAABpi+AAB
"26,932",2020-11-08 22:22:51.589,630bf113-2210-11eb-82f7-915f3eb93035,630bc9fb-2210-11eb-854e-91de8ce430d1,S,301,transaction data invalid,3DS Server Transaction ID is Invalid,RReq,2.1.0,,630bc9fa-2210-11eb-854e-bbe5896671f9,,,AAAW1bAAFAABpi+AAC
"27,868",2020-11-19 13:29:41.029,4240410c-4e8b-4f38-80cf-006fa49ae6e5,3144c242-e74a-4385-b8d4-320ff8b9c7db,S,201,Unsupported Message Version,Supported Message Versions are : 2.1.0|2.2.0,ARes,2.1.0,,46570fb8-2a6b-11eb-8441-89a00831b4fe,,,AAAW1bAAFAABpi+AAD
"27,869",2020-11-19 13:29:41.114,1d637360-e416-4e56-8f7f-cfac8472422a,ab543db1-557c-4ec5-8c1e-8d53f6cc6b9f,S,201,Unsupported Message Version,Supported Message Versions are : 2.1.0|2.2.0,ARes,2.1.0,,4652a2e7-2a6b-11eb-8441-6bc9173ae534,,,AAAW1bAAFAABpi+AAE
"27,870",2020-11-19 13:29:41.208,119d6cfc-408d-4008-9248-e38f2461bd26,4ea24293-5a83-47be-8bd1-b06139bfb6f6,S,201,Unsupported Message Version,Supported Message Versions are : 2.1.0|2.2.0,ARes,2.1.0,,45d13de3-2a6b-11eb-8441-07f4b4881371,,,AAAW1bAAFAABpi+AAF
"27,872",2020-11-19 13:29:41.608,e23f56c1-5726-4675-934c-17cf81430eac,0478f8a4-284a-4e6d-8a9d-69e1171e86db,S,201,Unsupported Message Version,Supported Message Versions are : 2.1.0|2.2.0,ARes,2.1.0,,46625a59-2a6b-11eb-8441-35c16a8354e5,,,AAAW1bAAFAABpi+AAG
"27,873",2020-11-19 13:29:43.785,,e8afbc06-fa28-4dd7-90a3-579e1e9f88ef,S,201,Data element(s) not in the required format or value is invalid,Invalid Message data,PRes,2.1.0,,8663869d-a235-46bd-864d-43b6069c193b,,,AAAW1bAAFAABpi+AAH
"27,874",2020-11-19 13:29:43.972,,26480629-0967-4d31-a311-c8c1abca967b,S,201,Data element(s) not in the required format or value is invalid,Invalid Message data,PRes,2.1.0,,617e0ec0-a73f-4f72-9f4e-3d0590e6079d,,,AAAW1bAAFAABpi+AAI
"27,875",2020-11-19 13:29:44.369,7244865b-8172-495f-b573-85555fd3fd0c,d94ebe28-8a99-46dc-a926-d5d2d75db887,S,201,Unsupported Message Version,Supported Message Versions are : 2.1.0|2.2.0,ARes,2.1.0,,484969da-2a6b-11eb-8441-7f1830b5f0a0,,,AAAW1bAAFAABpi+AAJ
"27,876",2020-11-19 13:29:45.001,1f747d6c-4faa-459d-974b-b911f17fe941,f6f0d58c-2c24-4196-be76-1b58bf3685c0,S,201,Transaction ID received is not valid for the receiving component,The Transaction ID received was invalid,ARes,2.1.0,,4860e97b-2a6b-11eb-8441-99d0287d4d11,,,AAAW1bAAFAABpi+AAK
"27,878",2020-11-19 13:29:45.057,cbcfdaf9-a876-404f-99d0-c395f7a48c38,96b5e6e9-620b-464c-b97f-ce1d249fbe70,S,201,Transaction ID received is not valid for the receiving component,The Transaction ID received was invalid,ARes,2.1.0,,486d6c9d-2a6b-11eb-8441-e71d93144ebd,,,AAAW1bAAFAABpi+AAL
"27,879",2020-11-19 13:29:45.099,266aeb57-b72b-46cc-85d9-663e886acccd,993fb98c-3836-4bcb-9deb-b7707fd29226,S,201,Transaction ID received is not valid for the receiving component,The Transaction ID received was invalid,ARes,2.1.0,,488931ff-2a6b-11eb-8441-fff37b5d94d0,,,AAAW1bAAFAABpi+AAM
"27,880",2020-11-19 13:29:47.352,,,S,201,Data element(s) not in the required format or value is invalid,Invalid Message data,PRes,2.1.0,,fa354676-37b2-4817-9580-ed3f1be48c83,,,AAAW1bAAFAABpi+AAN
"27,882",2020-11-19 13:29:47.504,,,S,101,Message not recognized,Invalid Message Type,PRes,2.1.0,,b6a89688-eec9-45e3-9280-ba24b83a8466,,,AAAW1bAAFAABpi+AAO
"27,881",2020-11-19 13:29:47.5,,,S,201,Data element(s) not in the required format or value is invalid,Invalid Message data,PRes,2.1.0,,3af40565-1b89-4812-9d61-7d4ca7177638,,,AAAW1bAAFAABpi+AAP
"27,883",2020-11-19 13:29:47.721,,0d185ee8-d92f-4c6d-b25c-d109ecdc04a7,S,201,Data element(s) not in the required format or value is invalid,Invalid Message data,PRes,2.1.0,,5257f9e4-db3e-4229-b1d7-4553c6db02f0,,,AAAW1bAAFAABpi+AAQ
"27,884",2020-11-19 13:29:47.761,,,S,101,Message not recognized,Invalid Message Type,PRes,2.1.0,,156af2c7-e7f0-45b0-b59f-575675ce0135,,,AAAW1bAAFAABpi+AAR
"27,885",2020-11-19 13:29:47.79,,e379e520-818c-4ed6-9c17-ece33f110cba,S,201,Data element(s) not in the required format or value is invalid,Invalid Message data,PRes,2.1.0,,93f3bedf-6dd1-4771-a042-e2c86a6b9779,,,AAAW1bAAFAABpi+AAS
"27,886",2020-11-19 13:29:48.104,,b1df9e6f-cf83-41ec-81db-121bde863087,S,201,Data element(s) not in the required format or value is invalid,Invalid Message data,PRes,2.1.0,,ab7779e8-38b9-4cfe-82cb-175e5fc8afbb,,,AAAW1bAAFAABpi+AAT
"27,887",2020-11-19 13:29:50.282,,4f6e6cf5-1a2e-4c7e-b17b-ffa7ca59c1e0,S,201,Data element(s) not in the required format or value is invalid,Invalid Message data,PRes,2.1.0,,5af8761b-20d0-42d0-87ac-82f8165be298,,,AAAW1bAAFAABpi+AAU
"27,902",2020-11-19 13:30:01.154,98e1cde6-535d-4a30-b5cf-64025c4e9b22,8dda8a85-3365-43b2-ae24-6db8ee54c946,S,201,transaction data invalid,3DS Server Transaction ID is Invalid,RReq,2.1.0,,,,,AAAW1bAAFAABpi+AAc
"27,901",2020-11-19 13:30:01.107,bce4cfbd-7ed8-40ef-b8f8-87a34db5d8d3,a4bd29f1-aa32-4e42-a5f1-0031c19b38a0,S,201,transaction data invalid,3DS Server Transaction ID is Invalid,RReq,2.1.0,,,,,AAAW1bAAFAABpi+AAd
"27,904",2020-11-19 13:30:02.291,2bfb8cfb-d1b0-4273-9600-7c2024c3c27e,90aaaf2a-6ee0-45e4-ba9b-9fde7bf60b31,S,201,transaction data invalid,3DS Server Transaction ID is Invalid,RReq,2.1.0,,,,,AAAW1bAAFAABpi+AAe
"27,905",2020-11-19 13:30:02.287,563ffd4c-4595-4a80-b3ae-a28ca7a31da6,e3109401-0a6c-4331-a550-f64501fda1ee,S,201,transaction data invalid,3DS Server Transaction ID is Invalid,RReq,2.1.0,,,,,AAAW1bAAFAABpi+AAf
"28,463",2020-11-27 13:37:00.258,024f68a1-30be-11eb-9f95-a3608d1117fd,fe55e2d9-30b4-11eb-827d-715e54a6fd2c,S,301,transaction data invalid,3DS Server Transaction ID is Invalid,RReq,2.1.0,,fe55bbc8-30b4-11eb-827d-9b5953684b0c,,,AAAW1bAAFAABpi/AAA
"24,925",2020-10-10 11:25:41.952,487a56ef-c9ed-4366-beba-c35c92851264,d6ab33b7-1bc4-4f34-8500-793d5fcbada3,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0|2.2.0,ARes,2.1.0,,f1f14689-0ae2-11eb-b2f7-7186d2c6721a,,,AAAW1bAAFAABpjAAAD
"24,927",2020-10-10 11:25:42.324,37788b89-dac0-4965-acac-3f9511e47cae,5e6af0e7-914d-47d3-8d2d-8e5f4b07467f,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0|2.2.0,ARes,2.1.0,,f232954d-0ae2-11eb-b2f7-a7400909e351,,,AAAW1bAAFAABpjAAAE
"24,945",2020-10-10 11:25:48.729,,GHIJKLMN-OPQR-STUV-WXYZ-GHIJKLMNOPQR,S,203,Data element(s) not in the required format or value is invalid,Invalid Message data,PRes,2.2.0,,c7a5befd-fa1c-4d5b-8696-bd4ef9080158,,,AAAW1bAAFAABpjAAAM
"24,949",2020-10-10 11:25:51.562,5d8c417a-7f30-4efe-9d88-df3ec616f65b,54e7164b-479b-4dcf-99d0-48e80dc6a781,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0|2.2.0,ARes,2.1.0,,f7c6a761-0ae2-11eb-b2f7-25cd07502174,,,AAAW1bAAFAABpjAAAN
"24,951",2020-10-10 11:25:51.576,67599f22-d890-473c-9cb6-3de46aae8609,e04fa527-22f4-45da-81b6-ae0b16bfc7b0,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0|2.2.0,ARes,2.1.0,,f7c9dbb2-0ae2-11eb-b2f7-17f53c3bfb67,,,AAAW1bAAFAABpjAAAO
"24,954",2020-10-10 11:25:52.256,3d799ed4-a210-46f8-8f5e-9bb694878920,27e30040-11b9-489b-9e75-7d80ebf5d2a0,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0|2.2.0,ARes,2.1.0,,f8190d23-0ae2-11eb-b2f7-e928688fe1d9,,,AAAW1bAAFAABpjAAAP
"24,957",2020-10-10 11:25:56.042,GHIJKLMN-OPQR-STUV-WXYZ-GHIJKLMNOPQR,fe60ed50-310d-4f86-bfa0-d191d8388d9b,S,301,transaction data invalid,3DS Server Transaction ID is Invalid,RReq,2.2.0,,f9796075-0ae2-11eb-b2f7-7573f387f6cb,,,AAAW1bAAFAABpjAAAR
"24,969",2020-10-10 11:25:58.304,GHIJKLMN-OPQR-STUV-WXYZ-GHIJKLMNOPQR,8fa012c7-f633-484f-9ff8-d3f52c262bdf,S,301,transaction data invalid,3DS Server Transaction ID is Invalid,RReq,2.2.0,,fa723f68-0ae2-11eb-b2f7-4794ce64394a,,,AAAW1bAAFAABpjAAAX
"25,777",2020-10-13 18:57:53.482,8a971f21-7595-4576-b07f-096d46e912b1,61523e45-2e16-4324-a7e2-90410fd4f162,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0|2.2.0,ARes,2.2.0,,9ca6c3e4-0d7d-11eb-8f58-aba89a196f77,,,AAAW1bAAFAABpjBAAG
"25,787",2020-10-13 18:57:56.58,GHIJKLMN-OPQR-STUV-WXYZ-GHIJKLMNOPQR,6761f9da-df0a-484f-b34d-196fa0593b42,S,301,transaction data invalid,3DS Server Transaction ID is Invalid,RReq,2.2.0,,9dce53fe-0d7d-11eb-8f58-87bfd9dd2b9c,,,AAAW1bAAFAABpjBAAJ
"25,804",2020-10-13 18:58:02.856,,,S,101,Message not recognized,Invalid Message Type,ARes,2.2.0,,9ca71205-0d7d-11eb-8f58-e304bdc9b6f6,,,AAAW1bAAFAABpjBAAN
"25,815",2020-10-13 18:58:06.994,,cdb38c2f-2e1f-4db9-9411-2bd2830aba5c,S,203,Data element(s) not in the required format or value is invalid,Invalid Message data,PRes,2.2.0,,75ecd49d-e297-43b3-a16b-cbcac263f361,,,AAAW1bAAFAABpjBAAQ
"25,823",2020-10-13 18:58:09.338,a08c9d96-e303-4007-9e09-a8e403d12bb1,2fcd9478-5878-47f2-9cae-ae3dd0edc76c,S,203,A message element required is missing from the message,challengeCancel,RReq,2.2.0,,a55b76f6-0d7d-11eb-8f58-01b5f6fce836,,,AAAW1bAAFAABpjBAAS
"25,825",2020-10-13 18:58:09.448,c7510b8e-d1fb-4c19-877c-132c8a74b8ff,6cf5e788-0b34-4371-abab-bb183cc55671,S,203,A message element required is missing from the message,challengeCancel,RReq,2.2.0,,a5600ad8-0d7d-11eb-8f58-cf9e8b36b461,,,AAAW1bAAFAABpjBAAT
"25,831",2020-10-13 18:58:11.843,6dd1d6b5-ebfc-47b0-adfa-52b584e417ab,0baaef0f-e73c-4690-b3a3-6dba1e84a478,S,301,Transaction Data Invalid,3DS Server Transaction ID is Invalid,ARes,2.2.0,,278a35c4-3f15-4e2f-a81c-71b8af95e188,,,AAAW1bAAFAABpjBAAU
"25,842",2020-10-13 18:58:14.967,0a584b98-1de4-476f-b2d3-0de92a9f0ddb,64ae75dd-8509-44e0-b427-4062919c137f,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0|2.2.0,ARes,2.1.0,,a9a3cf1a-0d7d-11eb-8f58-854280631b93,,,AAAW1bAAFAABpjBAAW
"25,848",2020-10-13 18:58:16.539,aeb84d07-f382-42ec-80e5-06d10b3e6af7,906b245e-c513-4e2f-80ae-e07624798784,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0|2.2.0,ARes,2.2.0,,a9c8e34b-0d7d-11eb-8f58-adc6605b6803,,,AAAW1bAAFAABpjBAAX
"26,249",2020-10-13 19:00:04.441,e9d54dd5-7549-48b3-b841-05091e683baa,4dd571ab-e674-45b6-b808-cb12e25ba6c9,S,203,Data element(s) not in the required format or value is invalid,transStatus,ARes,2.2.0,,eae3e948-0d7d-11eb-8f58-6560b6b62db6,,,AAAW1bAAFAABpjCAAA
"26,257",2020-10-13 19:00:06.798,35df9de9-6acc-4272-aa4b-850eff0743db,44966a07-f052-4861-a813-9a053513f159,S,203,Data element(s) not in the required format or value is invalid,transStatus,ARes,2.2.0,,ec2e43a1-0d7d-11eb-8f58-b5d9e7a3b024,,,AAAW1bAAFAABpjCAAB
"26,259",2020-10-13 19:00:07.172,46019a68-1d39-47c8-9eb0-0996be2a1e46,d08efc57-e40a-4632-a714-7b5161b54823,S,203,Data element(s) not in the required format or value is invalid,transStatus,ARes,2.2.0,,ec720366-0d7d-11eb-8f58-57be2a481d45,,,AAAW1bAAFAABpjCAAC
"26,263",2020-10-13 19:00:07.333,4c2b6b43-c2d4-482b-ba82-e6abdff38c74,ab0dd5aa-f77f-4799-8711-f0c7ae1d2be7,S,203,Data element(s) not in the required format or value is invalid,transStatus,ARes,2.2.0,,ec2c20c0-0d7d-11eb-8f58-37d305600cce,,,AAAW1bAAFAABpjCAAD
"26,265",2020-10-13 19:00:07.682,57d24043-3ec3-49cb-a5ea-692e92f4be51,6f290a69-e252-43c9-affe-f76ec195fec8,S,203,Data element(s) not in the required format or value is invalid,transStatus,ARes,2.2.0,,ec6e59e5-0d7d-11eb-8f58-b11f64ee1011,,,AAAW1bAAFAABpjCAAE
"26,268",2020-10-13 19:00:08.26,62eafcbe-fa16-4344-a143-2d9f24ebd8ae,85387e2d-25cb-46b3-bf16-c80b6d75cdd4,S,203,Data element(s) not in the required format or value is invalid,transStatus,ARes,2.2.0,,ecc812a8-0d7d-11eb-8f58-17e467526ad2,,,AAAW1bAAFAABpjCAAF
"26,270",2020-10-13 19:00:08.762,,,S,101,Message not recognized,Invalid Message Type,ARes,2.2.0,,ed0da72c-0d7d-11eb-8f58-abdb78df7953,,,AAAW1bAAFAABpjCAAG
"26,273",2020-10-13 19:00:10.403,,,S,101,Message not recognized,Invalid Message Type,ARes,2.2.0,,ee46272e-0d7d-11eb-8f58-e364318e8e52,,,AAAW1bAAFAABpjCAAH
"26,280",2020-10-13 19:00:11.464,,,S,101,Message not recognized,Invalid Message Type,ARes,2.2.0,,eed96684-0d7d-11eb-8f58-1f77e4622ddc,,,AAAW1bAAFAABpjCAAI
"26,284",2020-10-13 19:00:11.752,,,S,101,Message not recognized,Invalid Message Type,ARes,2.2.0,,ef41ec59-0d7d-11eb-8f58-c1800dd1b19e,,,AAAW1bAAFAABpjCAAJ
"26,289",2020-10-13 19:00:12.999,,,S,101,Message not recognized,Invalid Message Type,ARes,2.2.0,,efb03e8a-0d7d-11eb-8f58-d987a7308eb6,,,AAAW1bAAFAABpjCAAM
"26,292",2020-10-13 19:00:13.328,,,S,101,Message not recognized,Invalid Message Type,ARes,2.2.0,,f023c0dd-0d7d-11eb-8f58-f1bef36cfa37,,,AAAW1bAAFAABpjCAAN
"26,294",2020-10-13 19:00:13.294,,,S,101,Message not recognized,Invalid Message Type,ARes,2.2.0,,f02a026e-0d7d-11eb-8f58-81cd919d6221,,,AAAW1bAAFAABpjCAAO
"26,305",2020-10-13 19:00:28.205,,50f24723-8560-42e5-93d6-3751a734926a,S,202,Data element(s) not in the required format or value is invalid,Invalid Message data,PRes,2.2.0,,2d1bfc1d-60ca-44dc-a896-fcf3204c27d6,,,AAAW1bAAFAABpjCAAR
"26,341",2020-10-13 19:02:14.408,,,S,101,Message not recognized,Invalid Message Type,ARes,2.1.0,,3809aaf9-0d7e-11eb-8f58-399a0377140e,,,AAAW1bAAFAABpjCAAX
"26,343",2020-10-13 19:02:15.792,,,S,101,Message not recognized,Invalid Message Type,ARes,2.1.0,,3935f5fe-0d7e-11eb-8f58-03bf5c9005bd,,,AAAW1bAAFAABpjCAAY
"26,360",2020-10-13 19:02:19.384,ff474f8b-eb8a-432a-bff1-22ff6d8345f8,1b9195da-990d-498a-a003-95f56b180472,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0|2.2.0,ARes,2.1.0,,3b328960-0d7e-11eb-8f58-215f30bb1f6d,,,AAAW1bAAFAABpjCAAe
"26,371",2020-10-13 19:02:24.692,d2341b31-9a6e-4e3f-a77b-948d14da8d98,277fb5c8-779a-438c-b2c7-a622cb254cf6,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0|2.2.0,ARes,2.1.0,,3e3ff082-0d7e-11eb-8f58-e343ed5b1681,,,AAAW1bAAFAABpjCAAf
"26,372",2020-10-13 19:02:24.745,912d8015-8d2f-4c8c-9855-e83ea47854c3,7fb2834c-550f-4a04-b441-351c57f18287,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0|2.2.0,ARes,2.1.0,,3e4ebd95-0d7e-11eb-8f58-69fe020c4cfc,,,AAAW1bAAFAABpjCAAg
"26,373",2020-10-13 19:02:24.763,0a347444-46cd-46a2-8712-92e3fd019d09,5c0d713c-5544-4af2-ac82-2dcd9338203b,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0|2.2.0,ARes,2.1.0,,3e3716de-0d7e-11eb-8f58-53c74e96d265,,,AAAW1bAAFAABpjCAAh
"26,383",2020-10-13 19:02:29.36,e48e2ec0-495a-4d97-aa50-779d42b453e6,9f7b5c71-8921-485e-80f4-b4c54e2ee59b,S,203,A message element required is missing from the message,challengeCancel,RReq,2.1.0,,40b5d28d-0d7e-11eb-8f58-43321a544346,,,AAAW1bAAFAABpjCAAi
"26,386",2020-10-13 19:02:30.056,fd345f89-54aa-452b-a802-b09373ee0718,157bd33f-e012-4959-8ce9-6163d4e84f88,S,301,Transaction Data Invalid,3DS Server Transaction ID is Invalid,ARes,2.1.0,,f40d6cd3-7dae-4151-92ae-581a45d76099,,,AAAW1bAAFAABpjCAAj
"26,393",2020-10-13 19:02:32.096,46b8d3b7-f8c7-4579-9329-06e30ef1538d,20d0b28d-e138-4668-b27e-f2d5a82dd361,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0|2.2.0,ARes,2.1.0,,42cb1e0c-0d7e-11eb-8f58-7b1670fd821a,,,AAAW1bAAFAABpjCAAk
"27,031",2020-11-19 13:14:21.268,fa504988-7c55-4475-a90a-72e2b53b2c5c,be939366-aad4-45a3-8b08-d9a8ed2fd664,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0|2.2.0,ARes,2.1.0,,21f244de-2a69-11eb-8441-a3016632187e,,,AAAW1bAAFAABpjDAAA
"27,035",2020-11-19 13:16:43.322,,,S,101,Message not recognized,Invalid Message Type,ARes,2.2.0,,767abd91-2a69-11eb-8441-e98dd5ad7055,,,AAAW1bAAFAABpjDAAB
"27,042",2020-11-19 13:16:48.842,,,S,101,Message not recognized,Invalid Message Type,ARes,2.2.0,,7a160cc7-2a69-11eb-8441-27e89c388ec5,,,AAAW1bAAFAABpjDAAC
"27,067",2020-11-19 13:17:03.101,,012345678901345678901234567890123456,S,203,Data element(s) not in the required format or value is invalid,Invalid Message data,PRes,2.2.0,,b86716d6-394a-4943-adfd-a106b781259c,,,AAAW1bAAFAABpjDAAF
"27,075",2020-11-19 13:17:09.683,52121447-16fa-410d-8828-022714a28acc,c1b75f05-bce1-4359-ac45-1c166591938c,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0|2.2.0,ARes,2.1.0,,8671a7bb-2a69-11eb-8441-99fec182667f,,,AAAW1bAAFAABpjDAAG
"27,099",2020-11-19 13:17:33.476,,b62f42ea-59d7-4442-908d-e3a6ed61358e,S,203,Data element(s) not in the required format or value is invalid,Invalid Message data,PRes,2.2.0,,c5e05ee0-b8a1-4e9c-b88e-7cebfb28c617,,,AAAW1bAAFAABpjDAAL
"27,100",2020-11-19 13:17:35.668,568a3f05-f2a0-419a-8a28-c05849a85166,680e18a7-e479-474e-a61f-cdfbf97efe55,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0|2.2.0,ARes,2.1.0,,95de533d-2a69-11eb-8441-bddf6f080e9e,,,AAAW1bAAFAABpjDAAM
"27,144",2020-11-19 13:18:08.416,0a0ba78e-fa3b-4257-9225-90a654250f47,71195660-dc15-416f-94bd-3bd246a3056c,S,301,Transaction Data Invalid,3DS Server Transaction ID is Invalid,ARes,2.2.0,,d939c62f-1827-483c-bc8f-8b0bbd5d5845,,,AAAW1bAAFAABpjDAAV
